1.00E+04	0.71	0.96	0.04045971
1.00E+04	0.71	0.95	0.05073186
1.00E+04	0.71	0.92	0.08254652
1.00E+04	0.71	0.9	0.1051571
1.00E+04	0.71	0.85	0.1734648
1.00E+04	0.71	0.8	0.2781812
1.00E+04	0.71	0.7	0.698609
1.00E+04	0.71	0.5	1.892222
1.00E+04	0.71	0.3	2.245137
1.00E+04	0.71	0	2.245416
1.00E+03	0.71	0.99	0.01002542
1.00E+03	0.71	0.98	0.02010193
1.00E+03	0.71	0.97	0.03021925
1.00E+03	0.71	0.96	0.04043531
1.00E+03	0.71	0.95	0.05064285
1.00E+03	0.71	0.92	0.08176729
1.00E+03	0.71	0.9	0.1027883
1.00E+03	0.71	0.85	0.1565868
1.00E+03	0.71	0.8	0.2123663
1.00E+03	0.71	0.7	0.33229
1.00E+03	0.71	0.5	0.6268076
1.00E+03	0.71	0.3	0.9431812
1.00E+03	0.71	0	1.117866
1.00E+02	0.71	0.99	0.01002542
1.00E+02	0.71	0.98	0.02008679
1.00E+02	0.71	0.97	0.03021917
1.00E+02	0.71	0.96	0.04043506
1.00E+02	0.71	0.95	0.05064195
1.00E+02	0.71	0.92	0.08175948
1.00E+02	0.71	0.9	0.1027645
1.00E+02	0.71	0.85	0.1564139
1.00E+02	0.71	0.8	0.2116577
1.00E+02	0.71	0.7	0.3272169
1.00E+02	0.71	0.5	0.5774776
1.00E+02	0.71	0.3	0.8222174
1.00E+02	0.71	0	1.001457
1.00E+00	0.71	0.99	0.01002542
1.00E+00	0.71	0.98	0.02008679
1.00E+00	0.71	0.97	0.03023967
1.00E+00	0.71	0.96	0.04043506
1.00E+00	0.71	0.95	0.05064194
1.00E+00	0.71	0.92	0.0817594
1.00E+00	0.71	0.9	0.1027643
1.00E+00	0.71	0.85	0.1564121
1.00E+00	0.71	0.8	0.2116506
1.00E+00	0.71	0.7	0.3271655
1.00E+00	0.71	0.5	0.5769554
1.00E+00	0.71	0.3	0.8207666
1.00E+00	0.71	0	1
1.00E+08	0.05	0.99	0.2686894
1.00E+08	0.05	0.98	2.058135
1.00E+08	0.05	0.97	6.279336
1.00E+08	0.05	0.96	12.09227
1.00E+08	0.05	0.95	17.6598
1.00E+08	0.05	0.92	25.69151
1.00E+08	0.05	0.9	26.41695
1.00E+08	0.05	0.85	25.91912
1.00E+08	0.05	0.8	24.63112
1.00E+08	0.05	0.7	24.03276
1.00E+08	0.05	0.5	23.88074
1.00E+08	0.05	0.3	23.69154
1.00E+08	0.05	0	23.5392
3.00E+07	0.05	0.99	0.08067422
3.00E+07	0.05	0.98	0.628037
3.00E+07	0.05	0.97	2.053253
3.00E+07	0.05	0.96	4.505838
3.00E+07	0.05	0.95	7.669185
3.00E+07	0.05	0.92	15.86723
3.00E+07	0.05	0.9	18.33697
3.00E+07	0.05	0.85	19.1119
3.00E+07	0.05	0.8	18.62586
3.00E+07	0.05	0.7	17.31682
3.00E+07	0.05	0.5	17.33528
3.00E+07	0.05	0.3	17.15278
3.00E+07	0.05	0	17.01129
1.00E+07	0.05	0.99	0.02715004
1.00E+07	0.05	0.98	0.2102084
1.00E+07	0.05	0.97	0.7011647
1.00E+07	0.05	0.96	1.621404
1.00E+07	0.05	0.95	3.016316
1.00E+07	0.05	0.92	8.491806
1.00E+07	0.05	0.9	11.45899
1.00E+07	0.05	0.85	14.23613
1.00E+07	0.05	0.8	14.22569
1.00E+07	0.05	0.7	13.08621
1.00E+07	0.05	0.5	12.96063
1.00E+07	0.05	0.3	12.79894
1.00E+07	0.05	0	12.65627
1.00E+06	0.05	0.99	0.01031027
1.00E+06	0.05	0.98	0.02853715
1.00E+06	0.05	0.97	0.07563597
1.00E+06	0.05	0.96	0.1726046
1.00E+06	0.05	0.95	0.3359954
1.00E+06	0.05	0.92	1.286829
1.00E+06	0.05	0.9	2.319301
1.00E+06	0.05	0.85	5.216245
1.00E+06	0.05	0.8	6.987539
1.00E+06	0.05	0.7	7.631655
1.00E+06	0.05	0.5	7.032405
1.00E+06	0.05	0.3	6.915568
1.00E+06	0.05	0	6.795819
1.00E+05	0.05	0.99	0.01002829
1.00E+05	0.05	0.98	0.02019363
1.00E+05	0.05	0.97	0.03085061
1.00E+05	0.05	0.96	0.04287077
1.00E+05	0.05	0.95	0.0579895
1.00E+05	0.05	0.92	0.1456241
1.00E+05	0.05	0.9	0.2665487
1.00E+05	0.05	0.85	0.843825
1.00E+05	0.05	0.8	1.738389
1.00E+05	0.05	0.7	3.346444
1.00E+05	0.05	0.5	3.982842
1.00E+05	0.05	0.3	3.789503
1.00E+05	0.05	0	3.709965
1.00E+04	0.05	0.99	0.01002545
1.00E+04	0.05	0.98	0.02008843
1.00E+04	0.05	0.97	0.03022742
1.00E+04	0.05	0.96	0.04045971
1.00E+04	0.05	0.95	0.05073186
1.00E+04	0.05	0.92	0.08254648
1.00E+04	0.05	0.9	0.1051568
1.00E+04	0.05	0.85	0.1734524
1.00E+04	0.05	0.8	0.2779078
1.00E+04	0.05	0.7	0.6841658
1.00E+04	0.05	0.5	1.70886
1.00E+04	0.05	0.3	2.081239
1.00E+04	0.05	0	2.076523
1.00E+03	0.05	0.99	0.01002542
1.00E+03	0.05	0.98	0.02008681
1.00E+03	0.05	0.97	0.03021925
1.00E+03	0.05	0.96	0.04043531
1.00E+03	0.05	0.95	0.05064285
1.00E+03	0.05	0.92	0.08176729
1.00E+03	0.05	0.9	0.1027883
1.00E+03	0.05	0.85	0.1565868
1.00E+03	0.05	0.8	0.2123663
1.00E+03	0.05	0.7	0.3322856
1.00E+03	0.05	0.5	0.625567
1.00E+03	0.05	0.3	0.9364284
1.00E+03	0.05	0	1.113558
1.00E+02	0.05	0.99	0.01002542
1.00E+02	0.05	0.98	0.02008679
1.00E+02	0.05	0.97	0.03021917
1.00E+02	0.05	0.96	0.04043506
1.00E+02	0.05	0.95	0.05064195
1.00E+02	0.05	0.92	0.08175948
1.00E+02	0.05	0.9	0.1027645
1.00E+02	0.05	0.85	0.1564139
1.00E+02	0.05	0.8	0.2116577
1.00E+02	0.05	0.7	0.3272169
1.00E+02	0.05	0.5	0.5774774
1.00E+02	0.05	0.3	0.822215
1.00E+02	0.05	0	1.001456
1.00E+00	0.05	0.99	0.01002542
1.00E+00	0.05	0.98	0.02008679
1.00E+00	0.05	0.97	0.03023967
1.00E+00	0.05	0.96	0.04043506
1.00E+00	0.05	0.95	0.05064194
1.00E+00	0.05	0.92	0.0817594
1.00E+00	0.05	0.9	0.1027643
1.00E+00	0.05	0.85	0.1564121
1.00E+00	0.05	0.8	0.2116506
1.00E+00	0.05	0.7	0.3271655
1.00E+00	0.05	0.5	0.5769554
1.00E+00	0.05	0.3	0.8207666
1.00E+00	0.05	0	1
1.00E+08	10	0.99	0.2687396
1.00E+08	10	0.98	2.075726
1.00E+08	10	0.97	6.603112
1.00E+08	10	0.96	13.63069
1.00E+08	10	0.95	20.89889
1.00E+08	10	0.92	29.57805
1.00E+08	10	0.9	30.7938
1.00E+08	10	0.85	31.7892
1.00E+08	10	0.8	31.99134
1.00E+08	10	0.7	32.02446
1.00E+08	10	0.5	31.92984
1.00E+08	10	0.3	31.89436
1.00E+08	10	0	31.95458
3.00E+07	10	0.99	0.08067629
3.00E+07	10	0.98	0.6288847
3.00E+07	10	0.97	2.078996
3.00E+07	10	0.96	4.712535
3.00E+07	10	0.95	8.460283
3.00E+07	10	0.92	18.74994
3.00E+07	10	0.9	21.27219
3.00E+07	10	0.85	22.86757
3.00E+07	10	0.8	23.28158
3.00E+07	10	0.7	23.42211
3.00E+07	10	0.5	23.30684
3.00E+07	10	0.3	23.25881
3.00E+07	10	0	23.27306
1.00E+07	10	0.99	0.02715019
1.00E+07	10	0.98	0.2102489
1.00E+07	10	0.97	0.7028789
1.00E+07	10	0.96	1.640622
1.00E+07	10	0.95	3.123362
1.00E+07	10	0.92	9.800665
1.00E+07	10	0.9	13.53474
1.00E+07	10	0.85	16.58944
1.00E+07	10	0.8	17.21286
1.00E+07	10	0.7	17.51814
1.00E+07	10	0.5	17.44458
1.00E+07	10	0.3	17.37434
1.00E+07	10	0	17.36399
1.00E+06	10	0.99	0.01031024
1.00E+06	10	0.98	0.02853799
1.00E+06	10	0.97	0.07564444
1.00E+06	10	0.96	0.1726679
1.00E+06	10	0.95	0.3364656
1.00E+06	10	0.92	1.30889
1.00E+06	10	0.9	2.434572
1.00E+06	10	0.85	6.04761
1.00E+06	10	0.8	8.247184
1.00E+06	10	0.7	9.19986
1.00E+06	10	0.5	9.384256
1.00E+06	10	0.3	9.283868
1.00E+06	10	0	9.232648
1.00E+05	10	0.99	0.01002829
1.00E+05	10	0.98	0.02019363
1.00E+05	10	0.97	0.03085062
1.00E+05	10	0.96	0.04287085
1.00E+05	10	0.95	0.05799012
1.00E+05	10	0.92	0.145663
1.00E+05	10	0.9	0.266933
1.00E+05	10	0.85	0.8581175
1.00E+05	10	0.8	1.850376
1.00E+05	10	0.7	3.884133
1.00E+05	10	0.5	4.768914
1.00E+05	10	0.3	4.777708
1.00E+05	10	0	4.727927
1.00E+04	10	0.99	0.01002545
1.00E+04	10	0.98	0.02008843
1.00E+04	10	0.97	0.03022742
1.00E+04	10	0.96	0.04045971
1.00E+04	10	0.95	0.05073186
1.00E+04	10	0.92	0.08254652
1.00E+04	10	0.9	0.1051571
1.00E+04	10	0.85	0.173465
1.00E+04	10	0.8	0.2781822
1.00E+04	10	0.7	0.6986634
1.00E+04	10	0.5	1.895707
1.00E+04	10	0.3	2.256046
1.00E+04	10	0	2.274821
1.00E+03	10	0.99	0.01002542
1.00E+03	10	0.98	0.02008681
1.00E+03	10	0.97	0.03021925
1.00E+03	10	0.96	0.04043531
1.00E+03	10	0.95	0.05064285
1.00E+03	10	0.92	0.08176729
1.00E+03	10	0.9	0.1027883
1.00E+03	10	0.85	0.1565868
1.00E+03	10	0.8	0.2123663
1.00E+03	10	0.7	0.33229
1.00E+03	10	0.5	0.6268126
1.00E+03	10	0.3	0.9432511
1.00E+03	10	0	1.118857
1.00E+02	10	0.99	0.01002542
1.00E+02	10	0.98	0.02008679
1.00E+02	10	0.97	0.03021917
1.00E+02	10	0.96	0.04043506
1.00E+02	10	0.95	0.05064195
1.00E+02	10	0.92	0.08175948
1.00E+02	10	0.9	0.1027645
1.00E+02	10	0.85	0.1564139
1.00E+02	10	0.8	0.2116577
1.00E+02	10	0.7	0.3272169
1.00E+02	10	0.5	0.5774776
1.00E+02	10	0.3	0.8222175
1.00E+02	10	0	1.001457
1.00E+00	10	0.99	0.01002542
1.00E+00	10	0.98	0.02008679
1.00E+00	10	0.97	0.03023967
1.00E+00	10	0.96	0.04043506
1.00E+00	10	0.95	0.05064194
1.00E+00	10	0.92	0.0817594
1.00E+00	10	0.9	0.1027643
1.00E+00	10	0.85	0.1564121
1.00E+00	10	0.8	0.2116506
1.00E+00	10	0.7	0.3271655
1.00E+00	10	0.5	0.5769554
1.00E+00	10	0.3	0.8207666
1.00E+00	10	0	1
1.00E+05	0.001	0.99	0.01002829
1.00E+05	0.001	0.98	0.02019357
1.00E+05	0.001	0.97	0.03084894
1.00E+05	0.001	0.96	0.0428429
1.00E+05	0.001	0.95	0.05771875
1.00E+05	0.001	0.92	0.1317363
1.00E+05	0.001	0.9	0.2036618
1.00E+05	0.001	0.85	0.3824199
1.00E+05	0.001	0.8	0.4079853
1.00E+05	0.001	0.7	0.6149625
1.00E+05	0.001	0.5	2.80016
1.00E+05	0.001	0.3	3.052071
1.00E+05	0.001	0	3.033335
1.00E+04	0.001	0.99	0.01002545
1.00E+04	0.001	0.98	0.02008843
1.00E+04	0.001	0.97	0.03022741
1.00E+04	0.001	0.96	0.04045971
1.00E+04	0.001	0.95	0.0507316
1.00E+04	0.001	0.92	0.08253338
1.00E+04	0.001	0.9	0.105025
1.00E+04	0.001	0.85	0.168824
1.00E+04	0.001	0.8	0.2419711
1.00E+04	0.001	0.7	0.3729391
1.00E+04	0.001	0.5	0.931784
1.00E+04	0.001	0.3	1.775521
1.00E+04	0.001	0	1.85875
1.00E+03	0.001	0.99	0.01002542
1.00E+03	0.001	0.98	0.02008681
1.00E+03	0.001	0.97	0.03021925
1.00E+03	0.001	0.96	0.04043531
1.00E+03	0.001	0.95	0.05064284
1.00E+03	0.001	0.92	0.08176728
1.00E+03	0.001	0.9	0.1027883
1.00E+03	0.001	0.85	0.1565843
1.00E+03	0.001	0.8	0.2123179
1.00E+03	0.001	0.7	0.3305444
1.00E+03	0.001	0.5	0.59124
1.00E+03	0.001	0.3	0.8893439
1.00E+03	0.001	0	1.0844
1.00E+02	0.001	0.99	0.01002542
1.00E+02	0.001	0.98	0.02008679
1.00E+02	0.001	0.97	0.03021917
1.00E+02	0.001	0.96	0.04043506
1.00E+02	0.001	0.95	0.05064195
1.00E+02	0.001	0.92	0.08175948
1.00E+02	0.001	0.9	0.1027645
1.00E+02	0.001	0.85	0.1564139
1.00E+02	0.001	0.8	0.2116577
1.00E+02	0.001	0.7	0.327216
1.00E+02	0.001	0.5	0.5773589
1.00E+02	0.001	0.3	0.8219007
1.00E+02	0.001	0	1.001251
1.00E+00	0.001	0.99	0.01002542
1.00E+00	0.001	0.98	0.02008679
1.00E+00	0.001	0.97	0.03023967
1.00E+00	0.001	0.96	0.04043506
1.00E+00	0.001	0.95	0.05064194
1.00E+00	0.001	0.92	0.0817594
1.00E+00	0.001	0.9	0.1027643
1.00E+00	0.001	0.85	0.1564121
1.00E+00	0.001	0.8	0.2116506
1.00E+00	0.001	0.7	0.3271655
1.00E+00	0.001	0.5	0.5769554
1.00E+00	0.001	0.3	0.8207666
1.00E+00	0.001	0	1
1.00E+05	0.003	0.99	0.01002829
1.00E+05	0.003	0.98	0.02019361
1.00E+05	0.003	0.97	0.03085031
1.00E+05	0.003	0.96	0.04286618
1.00E+05	0.003	0.95	0.05793754
1.00E+05	0.003	0.92	0.1416443
1.00E+05	0.003	0.9	0.2425442
1.00E+05	0.003	0.85	0.5754003
1.00E+05	0.003	0.8	0.8497331
1.00E+05	0.003	0.7	1.011797
1.00E+05	0.003	0.5	2.987463
1.00E+05	0.003	0.3	3.144129
1.00E+05	0.003	0	3.115169
1.00E+04	0.003	0.99	0.01002545
1.00E+04	0.003	0.98	0.02008843
1.00E+04	0.003	0.97	0.03022741
1.00E+04	0.003	0.96	0.04045971
1.00E+04	0.003	0.95	0.05073179
1.00E+04	0.003	0.92	0.08254439
1.00E+04	0.003	0.9	0.1051319
1.00E+04	0.003	0.85	0.1720895
1.00E+04	0.003	0.8	0.2617426
1.00E+04	0.003	0.7	0.4738575
1.00E+04	0.003	0.5	1.070071
1.00E+04	0.003	0.3	1.833196
1.00E+04	0.003	0	1.894989
1.00E+03	0.003	0.99	0.01002542
1.00E+03	0.003	0.98	0.02008681
1.00E+03	0.003	0.97	0.03021925
1.00E+03	0.003	0.96	0.04043531
1.00E+03	0.003	0.95	0.05064284
1.00E+03	0.003	0.92	0.08176729
1.00E+03	0.003	0.9	0.1027883
1.00E+03	0.003	0.85	0.1565864
1.00E+03	0.003	0.8	0.2123576
1.00E+03	0.003	0.7	0.3317107
1.00E+03	0.003	0.5	0.6028506
1.00E+03	0.003	0.3	0.9029067
1.00E+03	0.003	0	1.092251
1.00E+02	0.003	0.99	0.01002542
1.00E+02	0.003	0.98	0.02008679
1.00E+02	0.003	0.97	0.03021917
1.00E+02	0.003	0.96	0.04043506
1.00E+02	0.003	0.95	0.05064195
1.00E+02	0.003	0.92	0.08175948
1.00E+02	0.003	0.9	0.1027645
1.00E+02	0.003	0.85	0.1564139
1.00E+02	0.003	0.8	0.2116577
1.00E+02	0.003	0.7	0.3272168
1.00E+02	0.003	0.5	0.5774446
1.00E+02	0.003	0.3	0.8220652
1.00E+02	0.003	0	1.001361
1.00E+00	0.003	0.99	0.01002542
1.00E+00	0.003	0.98	0.02008679
1.00E+00	0.003	0.97	0.03023967
1.00E+00	0.003	0.96	0.04043506
1.00E+00	0.003	0.95	0.05064194
1.00E+00	0.003	0.92	0.0817594
1.00E+00	0.003	0.9	0.1027643
1.00E+00	0.003	0.85	0.1564121
1.00E+00	0.003	0.8	0.2116506
1.00E+00	0.003	0.7	0.3271655
1.00E+00	0.003	0.5	0.5769554
1.00E+00	0.003	0.3	0.8207666
1.00E+00	0.003	0	1
1.00E+06	0.01	0.99	0.01031028
1.00E+06	0.01	0.98	0.02853302
1.00E+06	0.01	0.97	0.07555047
1.00E+06	0.01	0.96	0.1717173
1.00E+06	0.01	0.95	0.3304266
1.00E+06	0.01	0.92	1.150928
1.00E+06	0.01	0.9	1.86281
1.00E+06	0.01	0.85	3.446851
1.00E+06	0.01	0.8	3.630632
1.00E+06	0.01	0.7	4.715861
1.00E+06	0.01	0.5	5.736007
1.00E+06	0.01	0.3	5.631242
1.00E+06	0.01	0	5.561957
1.00E+05	0.01	0.99	0.01002829
1.00E+05	0.01	0.98	0.02019362
1.00E+05	0.01	0.97	0.03085055
1.00E+05	0.01	0.96	0.0428702
1.00E+05	0.01	0.95	0.05798314
1.00E+05	0.01	0.92	0.1449306
1.00E+05	0.01	0.9	0.2614752
1.00E+05	0.01	0.85	0.751325
1.00E+05	0.01	0.8	1.338387
1.00E+05	0.01	0.7	2.026285
1.00E+05	0.01	0.5	3.341135
1.00E+05	0.01	0.3	3.32791
1.00E+05	0.01	0	3.28126
1.00E+04	0.01	0.99	0.01002545
1.00E+04	0.01	0.98	0.02008843
1.00E+04	0.01	0.97	0.03022742
1.00E+04	0.01	0.96	0.04045971
1.00E+04	0.01	0.95	0.05073184
1.00E+04	0.01	0.92	0.08254621
1.00E+04	0.01	0.9	0.1051538
1.00E+04	0.01	0.85	0.173234
1.00E+04	0.01	0.8	0.2741101
1.00E+04	0.01	0.7	0.599356
1.00E+04	0.01	0.5	1.341221
1.00E+04	0.01	0.3	1.925886
1.00E+04	0.01	0	1.958735
1.00E+03	0.01	0.99	0.01002542
1.00E+03	0.01	0.98	0.02008681
1.00E+03	0.01	0.97	0.03021925
1.00E+03	0.01	0.96	0.04043531
1.00E+03	0.01	0.95	0.05064285
1.00E+03	0.01	0.92	0.08176729
1.00E+03	0.01	0.9	0.1027883
1.00E+03	0.01	0.85	0.1565867
1.00E+03	0.01	0.8	0.2123654
1.00E+03	0.01	0.7	0.3321947
1.00E+03	0.01	0.5	0.6160116
1.00E+03	0.01	0.3	0.9200361
1.00E+03	0.01	0	1.1018
1.00E+02	0.01	0.99	0.01002542
1.00E+02	0.01	0.98	0.02008679
1.00E+02	0.01	0.97	0.03021917
1.00E+02	0.01	0.96	0.04043506
1.00E+02	0.01	0.95	0.05064195
1.00E+02	0.01	0.92	0.08175948
1.00E+02	0.01	0.9	0.1027645
1.00E+02	0.01	0.85	0.1564139
1.00E+02	0.01	0.8	0.2116577
1.00E+02	0.01	0.7	0.3272169
1.00E+02	0.01	0.5	0.5774736
1.00E+02	0.01	0.3	0.8221744
1.00E+02	0.01	0	1.001431
1.00E+00	0.01	0.99	0.01002542
1.00E+00	0.01	0.98	0.02008679
1.00E+00	0.01	0.97	0.03023967
1.00E+00	0.01	0.96	0.04043506
1.00E+00	0.01	0.95	0.05064194
1.00E+00	0.01	0.92	0.0817594
1.00E+00	0.01	0.9	0.1027643
1.00E+00	0.01	0.85	0.1564121
1.00E+00	0.01	0.8	0.2116506
1.00E+00	0.01	0.7	0.3271655
1.00E+00	0.01	0.5	0.5769554
1.00E+00	0.01	0.3	0.8207666
1.00E+00	0.01	0	1
1.00E+07	0.0225	0.99	0.0271497
1.00E+07	0.0225	0.98	0.2100696
1.00E+07	0.0225	0.97	0.6972391
1.00E+07	0.0225	0.96	1.587014
1.00E+07	0.0225	0.95	2.857657
1.00E+07	0.0225	0.92	7.330292
1.00E+07	0.0225	0.9	9.682742
1.00E+07	0.0225	0.85	10.83338
1.00E+07	0.0225	0.8	11.31896
1.00E+07	0.0225	0.7	12.05081
1.00E+07	0.0225	0.5	11.69439
1.00E+07	0.0225	0.3	11.5286
1.00E+07	0.0225	0	11.37743
1.00E+06	0.0225	0.99	0.01031028
1.00E+06	0.0225	0.98	0.02853602
1.00E+06	0.0225	0.97	0.07561801
1.00E+06	0.0225	0.96	0.1724144
1.00E+06	0.0225	0.95	0.3346694
1.00E+06	0.0225	0.92	1.245855
1.00E+06	0.0225	0.9	2.152737
1.00E+06	0.0225	0.85	4.465138
1.00E+06	0.0225	0.8	5.805741
1.00E+06	0.0225	0.7	6.286616
1.00E+06	0.0225	0.5	6.349711
1.00E+06	0.0225	0.3	6.235641
1.00E+06	0.0225	0	6.133316
1.00E+05	0.0225	0.99	0.01002829
1.00E+05	0.0225	0.98	0.02019363
1.00E+05	0.0225	0.97	0.03085059
1.00E+05	0.0225	0.96	0.04287065
1.00E+05	0.0225	0.95	0.05798821
1.00E+05	0.0225	0.92	0.1454821
1.00E+05	0.0225	0.9	0.2653288
1.00E+05	0.0225	0.85	0.8156392
1.00E+05	0.0225	0.8	1.588268
1.00E+05	0.0225	0.7	2.845475
1.00E+05	0.0225	0.5	3.666375
1.00E+05	0.0225	0.3	3.533073
1.00E+05	0.0225	0	3.469181
1.00E+04	0.0225	0.99	0.01002545
1.00E+04	0.0225	0.98	0.02008843
1.00E+04	0.0225	0.97	0.03022742
1.00E+04	0.0225	0.96	0.04045971
1.00E+04	0.0225	0.95	0.05073185
1.00E+04	0.0225	0.92	0.08254642
1.00E+04	0.0225	0.9	0.1051562
1.00E+04	0.0225	0.85	0.1734107
1.00E+04	0.0225	0.8	0.277004
1.00E+04	0.0225	0.7	0.6556842
1.00E+04	0.0225	0.5	1.55275
1.00E+04	0.0225	0.3	2.003917
1.00E+04	0.0225	0	2.015497
1.00E+03	0.0225	0.99	0.01002542
1.00E+03	0.0225	0.98	0.02008681
1.00E+03	0.0225	0.97	0.03021925
1.00E+03	0.0225	0.96	0.04043531
1.00E+03	0.0225	0.95	0.05064285
1.00E+03	0.0225	0.92	0.08176729
1.00E+03	0.0225	0.9	0.1027883
1.00E+03	0.0225	0.85	0.1565867
1.00E+03	0.0225	0.8	0.2123661
1.00E+03	0.0225	0.7	0.3322689
1.00E+03	0.0225	0.5	0.622361
1.00E+03	0.0225	0.3	0.929737
