1.00E+01	0.001	0	1.000015
100000	0.001	0	3.033335
10000	0.001	0	1.85875
1000	0.001	0	1.0844
100	0.001	0	1.001251
1	0.001	0	1
100000	0.001	0.1	3.039580333
10000	0.001	0.1	1.831007
1000	0.001	0.1	1.0193813
100	0.001	0.1	0.941467567
1	0.001	0.1	0.940255533
100000	0.001	0.2	3.045825667
10000	0.001	0.2	1.803264
1000	0.001	0.2	0.9543626
100	0.001	0.2	0.881684133
1	0.001	0.2	0.880511067
100000	0.001	0.3	3.052071
10000	0.001	0.3	1.775521
1000	0.001	0.3	0.8893439
100	0.001	0.3	0.8219007
1	0.001	0.3	0.8207666
100000	0.001	0.4	2.9261155
10000	0.001	0.4	1.3536525
1000	0.001	0.4	0.74029195
100	0.001	0.4	0.6996298
1	0.001	0.4	0.698861
100000	0.001	0.5	2.80016
10000	0.001	0.5	0.931784
1000	0.001	0.5	0.59124
100	0.001	0.5	0.5773589
1	0.001	0.5	0.5769554
100000	0.001	0.6	1.70756125
10000	0.001	0.6	0.65236155
1000	0.001	0.6	0.4608922
100	0.001	0.6	0.45228745
1	0.001	0.6	0.45206045
100000	0.001	0.7	0.6149625
10000	0.001	0.7	0.3729391
1000	0.001	0.7	0.3305444
100	0.001	0.7	0.327216
1	0.001	0.7	0.3271655
100000	0.001	0.8	0.4079853
10000	0.001	0.8	0.2419711
1000	0.001	0.8	0.2123179
100	0.001	0.8	0.2116577
1	0.001	0.8	0.2116506
100000	0.001	0.85	0.3824199
10000	0.001	0.85	0.168824
1000	0.001	0.85	0.1565843
100	0.001	0.85	0.1564139
1	0.001	0.85	0.1564121
100000	0.001	0.9	0.2036618
10000	0.001	0.9	0.105025
1000	0.001	0.9	0.1027883
100	0.001	0.9	0.1027645
1	0.001	0.9	0.1027643
100000	0.001	0.92	0.1317363
10000	0.001	0.92	0.08253338
1000	0.001	0.92	0.08176728
100	0.001	0.92	0.08175948
1	0.001	0.92	0.0817594
100000	0.001	0.95	0.05771875
10000	0.001	0.95	0.0507316
1000	0.001	0.95	0.05064284
100	0.001	0.95	0.05064195
1	0.001	0.95	0.05064194
100000	0.001	0.96	0.0428429
10000	0.001	0.96	0.04045971
1000	0.001	0.96	0.04043531
100	0.001	0.96	0.04043506
1	0.001	0.96	0.04043506
100000	0.001	0.97	0.03084894
10000	0.001	0.97	0.03022741
1000	0.001	0.97	0.03021925
100	0.001	0.97	0.03021917
1	0.001	0.97	0.03023967
100000	0.001	0.98	0.02019357
10000	0.001	0.98	0.02008843
1000	0.001	0.98	0.02008681
100	0.001	0.98	0.02008679
1	0.001	0.98	0.02008679
100000	0.001	0.99	0.01002829
10000	0.001	0.99	0.01002545
1000	0.001	0.99	0.01002542
100	0.001	0.99	0.01002542
1	0.001	0.99	0.01002542
1.00E+05	0.002	0	3.07891
1.00E+06	0.002	0	4.909856
100000	0.003	0	3.115169
10000	0.003	0	1.894989
1000	0.003	0	1.092251
100	0.003	0	1.001361
1	0.003	0	1
100000	0.003	0.1	3.124822333
10000	0.003	0.1	1.874391333
1000	0.003	0.1	1.029136233
100	0.003	0.1	0.941595733
1	0.003	0.1	0.940255533
100000	0.003	0.2	3.134475667
10000	0.003	0.2	1.853793667
1000	0.003	0.2	0.966021467
100	0.003	0.2	0.881830467
1	0.003	0.2	0.880511067
100000	0.003	0.3	3.144129
10000	0.003	0.3	1.833196
1000	0.003	0.3	0.9029067
100	0.003	0.3	0.8220652
1	0.003	0.3	0.8207666
100000	0.003	0.4	3.065796
10000	0.003	0.4	1.4516335
1000	0.003	0.4	0.75287865
100	0.003	0.4	0.6997549
1	0.003	0.4	0.698861
100000	0.003	0.5	2.987463
10000	0.003	0.5	1.070071
1000	0.003	0.5	0.6028506
100	0.003	0.5	0.5774446
1	0.003	0.5	0.5769554
100000	0.003	0.6	1.99963
10000	0.003	0.6	0.77196425
1000	0.003	0.6	0.46728065
100	0.003	0.6	0.4523307
1	0.003	0.6	0.45206045
100000	0.003	0.7	1.011797
10000	0.003	0.7	0.4738575
1000	0.003	0.7	0.3317107
100	0.003	0.7	0.3272168
1	0.003	0.7	0.3271655
100000	0.003	0.8	0.8497331
10000	0.003	0.8	0.2617426
1000	0.003	0.8	0.2123576
100	0.003	0.8	0.2116577
1	0.003	0.8	0.2116506
