2.00E+03	0.027	0	1.29003
1.10E+04	0.03	0	2.088703
6.70E+04	0.009	0	2.99086
1.38E+05	0.006	0	3.421486
1.10E+06	0.018	0	6.095498
3.00E+03	0.132	0	1.485861
1.02E+05	0.041	0	3.665617
8.31E+05	0.071	0	6.724923
1.06E+05	2.69	0	4.787884
1.30E+07	0.127	0	14.92694
2.02E+08	68	0	38.44219
7.50E+02	0.08	0	1.070626
2.91E+06	0.047	0	9.001896
2.10E+04	0.192	0	2.671558
2.40E+05	0.017	0	4.157653
5.12E+05	4.3	0	7.622004
4.50E+06	0.192	0	11.68552
3.90E+07	7.79	0	24.93454
2.30E+07	0.041	0	15.44238
3.80E+04	0.71	0	3.37482
2.86E+05	0.782	0	6.213035
6.77E+07	0.31	0	25.81104
3.00E+04	0.019	0	2.601914
5.20E+03	1.2	0	1.817473
1.78E+06	5.8	0	10.83761
6.90E+04	0.13	0	3.615898
5.45E+07	0.08	0	20.94098
9.00E+05	1	0	8.718367
2.70E+07	1.1	0	22.03157
1.43E+08	1.4	0	34.39551
2.70E+03	6.2	0	1.453586
3.30E+05	0.14	0	5.58697
4.50E+04	5.9	0	3.69219
8.80E+06	0.44	0	15.44864
5.00E+06	4.1	0	14.36656
1.66E+08	11	0	36.48682
2.38E+06	0.49	0	10.93867
1.10E+04	11	0	2.347904
5.10E+04	170	0	3.844706
2.87E+05	14	0	6.460304
1.00E+06	26	0	9.236102
1.10E+07	19	0	17.82238
1.62E+07	2.54	0	19.62721
4.00E+03	37	0	1.662225
2.10E+04	39	0	2.901387
9.10E+04	54	0	4.59333
3.28E+05	110	0	6.717922
3.00E+06	35	0	12.53274
8.00E+06	140	0	16.3631
4.40E+07	50	0	25.77475
6.00E+03	0.003	0	1.665106
1.00E+03	376	0	1.117734
2.70E+01	0.71	0	1.000106
6.83E+07	1000	0	28.94396
8.52E+05	2440	0	8.828726
1.54E+04	0.007	0	2.146519
1.60E+03	0.002	0	1.177519
6.32E+05	0.006	0	4.743034
7.00E+06	14500	0	15.78468
4.80E+04	15000	0	3.772862
1.00E+03	0.02	0	1.108159
1.07E+04	0.099	0	2.165748
1.35E+07	0.74	0	17.97712
7.00E+06	0.024	0	10.40868
1.00E+05	0.0025	0	3.097412
2.22E+05	45	0	5.993281
7.14E+05	14	0	8.395971
1.00E+06	0.005	0	5.137403
1.78E+04	0.71	0	2.683227
1.80E+03	0.49	0	1.279315
9.09E+07	0.11	0	24.70787
1.73E+05	0.71	0	5.327883
5.59E+03	1790	0	1.866325
1.00E+03	2	0	1.117796
4.20E+04	0.001	0	2.542682
7.69E+06	1.3	0	15.86143
2.00E+07	0.5	0	19.38836
4.00E+07	0.25	0	21.50792
1.05E+07	0.21	0	14.78756
9.50E+07	0.19	0	26.29839
3.75E+02	6300	0	1.019816
1.00E+01	33.5	0	1.000003
6.00E+00	389	0	1.000005
8.50E+01	250	0	1.001053
6.60E+01	1.14	0	1.000635
2.00E+00	0.002	0	1.000001
1.56E+02	49	0	1.003532
5.40E+01	0.003	0	1.00041
3.13E+02	0.055	0	1.013847
2.40E+02	0.83	0	1.008287
2.60E+01	0.024	0	1.000099
2.95E+02	7.9	0	1.012427
5.50E+02	94	0	1.041022
2.20E+01	3	0	1.000071
5.00E+00	0.0079	0	1.000004
3.00E+00	0.62	0	1.000001
1.40E+02	0.016	0	1.002805
1.29E+02	0.19	0	1.002419
4.65E+02	0.004	0	1.02545
3.30E+01	2100	0	1.00016
6.98E+02	6.02	0.2	0.9869686
3.12E+04	0.04	0.2	2.761853
1.30E+06	0.011	0.2	6.057069
1.08E+08	2040	0.2	32.95112
2.78E+05	0.82	0.2	6.226956
1.18E+04	19.1	0.2	2.406185
5.47E+06	1.61	0.2	14.58334
7.94E+04	0.003	0.2	2.98365
1.28E+03	0.19	0.2	1.108153
1.90E+07	33	0.2	20.66472
1.13E+06	0.18	0.4	8.246172
2.44E+02	22.9	0.4	0.7100542
2.23E+04	0.03	0.4	2.523575
5.97E+05	383	0.4	8.08795
7.42E+03	0.003	0.4	1.398305
1.18E+02	0.08	0.4	0.7055565
4.03E+06	7.12	0.4	13.6568
1.42E+05	2.06	0.4	5.295999
2.69E+03	36.1	0.4	1.13602
6.19E+07	0.44	0.4	26.07076
3.20E+06	0.093	0.6	10.23128
1.44E+07	77	0.6	19.34052
1.16E+08	0.32	0.6	29.55017
2.17E+02	6.06	0.6	0.4506422
2.80E+04	0.0028	0.6	0.9609333
2.91E+03	0.49	0.6	0.5970574
1.83E+05	21.1	0.6	5.65529
3.02E+04	2.43	0.6	2.750228
5.26E+03	492	0.6	0.8403369
5.51E+05	0.02	0.6	5.586573
2.14E+04	13.2	0.78	0.5900276
8.58E+04	785	0.78	2.038775
4.62E+06	0.029	0.78	10.01979
4.10E+02	0.4	0.78	0.2345384
5.45E+06	33.8	0.78	14.63525
4.50E+07	0.13	0.78	21.98805
1.94E+03	0.006	0.78	0.2384636
7.80E+03	1.92	0.78	0.2981709
6.65E+05	0.82	0.78	7.299163
9.54E+07	4.4	0.78	31.56076
6.89E+05	41.3	0.82	6.248652
1.63E+05	0.022	0.82	1.83785
4.07E+07	9.82	0.82	25.25985
1.07E+08	1.21	0.82	31.80522
4.67E+02	442	0.82	0.1895919
1.18E+06	0.34	0.82	8.009788
5.35E+03	1.43	0.82	0.2012659
5.65E+04	0.45	0.82	0.8317269
7.65E+06	0.11	0.82	14.39244
1.21E+03	0.007	0.82	0.19009
2.87E+05	0.015	0.88	1.120528
1.30E+04	0.0014	0.88	0.1325511
2.19E+06	0.23	0.88	6.832614
2.45E+07	1.28	0.88	20.70914
4.24E+04	1.62	0.88	0.2108679
2.10E+05	1570	0.88	0.9246474
7.23E+07	0.05	0.88	24.17703
1.58E+03	0.49	0.88	0.1242667
5.01E+03	0.078	0.88	0.1255284
6.90E+06	5.31	0.88	13.31704
1.43E+04	0.91	0.91	0.09501226
4.75E+04	0.023	0.91	0.120434
7.11E+05	0.17	0.91	1.307151
2.89E+07	0.142	0.91	18.82879
8.34E+03	0.073	0.91	0.09323229
1.48E+03	53.7	0.91	0.09233833
3.57E+05	20.2	0.91	0.6719919
7.60E+06	2.16	0.91	9.973977
1.17E+08	6.6	0.91	31.72178
1.59E+06	158	0.91	2.790887
2.86E+05	4.19	0.94	0.1637164
3.07E+07	302	0.94	12.80675
5.81E+07	0.77	0.94	19.22414
2.78E+06	14.6	0.94	1.530399
9.15E+03	3.74	0.94	0.06116185
8.13E+05	0.006	0.94	0.4348119
6.76E+04	0.12	0.94	0.06886426
5.13E+03	0.02	0.94	0.0610607
1.29E+07	0.25	0.94	6.288091
1.38E+03	141	0.94	0.06101805
1.24E+06	0.038	0.965	0.1379306
1.87E+07	0.27	0.965	2.048827
7.51E+06	1845	0.965	0.8357069
4.27E+04	0.52	0.965	0.03712605
1.81E+05	0.008	0.965	0.03930021
5.21E+07	0.064	0.965	5.286581
2.15E+06	3.79	0.965	0.2403047
6.98E+07	2.46	0.965	7.174013
1.06E+08	61.8	0.965	10.42633
4.75E+05	1.04	0.965	0.05729363
3.79E+07	0.082	0.985	0.3378382
6.74E+06	0.52	0.985	0.06021884
1.17E+05	0.125	0.985	0.0150859
5.77E+07	1.47	0.985	0.5139274
6.24E+07	738	0.985	0.5556677
2.67E+06	0.03	0.985	0.02594275
1.45E+07	3.35	0.985	0.1294124
9.73E+07	31.6	0.985	0.8650581
4.14E+05	0.013	0.985	0.01536307
8.43E+05	2.08	0.985	0.01629559
