2511.886432	3	1.429311
3981.071706	3	1.66271
6309.573445	3	1.946419
10000	3	2.275562
15848.93192	3	2.649443
25118.86432	3	3.074775
39810.71706	3	3.560574
63095.73445	3	4.114072
1.00E+03	3.16227766	1.120991
1.00E+02	3.16227766	1.00151344
1.00E+02	3.981071706	1.001513034
1.00E+03	3.981071706	1.12097
1.00E+05	5	4.722842
3.00E+05	5	6.542684
1.00E+06	5	9.237534
3.00E+06	5	12.54186
1.00E+07	5	17.40512
1.00E+02	5	1.001362
1.12E+02	5	1.001891
1.26E+02	5	1.002333
1.41E+02	5	1.002986
1.58E+02	5	1.003731
1.78E+02	5	1.004723
2.00E+02	5	1.006036
2.24E+02	5	1.007603
2.51E+02	5	1.009578
2.82E+02	5	1.011976
3.16E+02	5	1.014973
3.55E+02	5	1.018743
3.98E+02	5	1.023383
4.47E+02	5	1.029079
5.01E+02	5	1.03612
5.62E+02	5	1.044928
6.31E+02	5	1.055497
7.08E+02	5	1.068201
7.94E+02	5	1.083329
8.91E+02	5	1.101345
1.00E+03	5	1.122577
1.00E+03	5.011872336	1.120969
1.00E+02	5.011872336	1.001512673
1.00E+02	6.309573445	1.00151235
1.00E+03	6.309573445	1.12093
1.00E+03	7.943282347	1.120921
1.00E+02	7.943282347	1.001512063
1.00E+05	10	4.727927
3.00E+05	10	6.550085
1.00E+06	10	9.248846
3.00E+06	10	12.56047
1.00E+07	10	17.43376
1.00E+00	10	1
1.00E+02	10	1.001511807
1.12E+02	10	1.001793
1.26E+02	10	1.002313
1.41E+02	10	1.002977
1.58E+02	10	1.003702
1.78E+02	10	1.004718
2.00E+02	10	1.005938
2.24E+02	10	1.007591
2.51E+02	10	1.009513
2.82E+02	10	1.011894
3.16E+02	10	1.014958
3.55E+02	10	1.018717
3.98E+02	10	1.023429
4.47E+02	10	1.029195
5.01E+02	10	1.036278
5.62E+02	10	1.044897
6.31E+02	10	1.055428
7.08E+02	10	1.068109
7.94E+02	10	1.083257
8.91E+02	10	1.101226
1.00E+03	10	1.120924
3.00E+07	10	23.27306
100000000	10	31.95458
1584.893192	10	1.253157
2.00E+03	10	1.323895
2511.886432	10	1.429475
3981.071706	10	1.663756
5.00E+03	10	1.800963
6309.573445	10	1.94807
1.00E+04	10	2.281759
15848.93192	10	2.654654
2.00E+04	10	2.868484
25118.86432	10	3.083702
39810.71706	10	3.573453
5.00E+04	10	3.843569
63095.73445	10	4.130154
1.00E+02	12.58925412	1.001511578
1.00E+03	12.58925412	1.12091
1.00E+03	15.84893192	1.120895
1.00E+02	15.84893192	1.001511375
1.00E+02	19.95262315	1.001511193
1.00E+03	19.95262315	1.120883
1.00E+02	25.11886432	1.001511031
1.00E+03	25.11886432	1.120908
1.00E+00	30	1
1.00E+03	31.6227766	1.120934
1.00E+02	31.6227766	1.001510887
1.00E+02	39.81071706	1.001510759
1.00E+03	39.81071706	1.120974
1.00E+05	50	4.729585
3.00E+05	50	6.552176
1.00E+06	50	9.252672
3.00E+06	50	12.5689
1.00E+07	50	17.44738
1.00E+03	50.11872336	1.120967
1.00E+02	50.11872336	1.001510644
1.00E+02	63.09573445	1.001510542
1.00E+03	63.09573445	1.12096
1.00E+03	79.43282347	1.120993
1.00E+02	79.43282347	1.001510451
1.00E+05	100	4.730106
3.00E+05	100	6.552212
1.00E+06	100	9.253558
3.00E+06	100	12.56712
1.00E+07	100	17.44624
1.00E+00	100	1
1.00E+02	100	1.00151037
1.12E+02	100	1.001992
1.26E+02	100	1.002448
1.41E+02	100	1.003086
1.58E+02	100	1.003928
1.78E+02	100	1.004892
2.00E+02	100	1.006131
2.24E+02	100	1.007747
2.51E+02	100	1.009717
2.82E+02	100	1.012115
3.16E+02	100	1.015133
3.55E+02	100	1.018855
3.98E+02	100	1.023507
4.47E+02	100	1.029261
5.01E+02	100	1.036302
5.62E+02	100	1.045009
6.31E+02	100	1.055429
7.08E+02	100	1.068136
7.94E+02	100	1.083278
8.91E+02	100	1.101308
1.00E+03	100	1.120995
3.00E+07	100	23.2933
100000000	100	31.9889
1584.893192	100	1.254028
2.00E+03	100	1.32385
2511.886432	100	1.429945
3981.071706	100	1.663558
5.00E+03	100	1.80097
6309.573445	100	1.94762
1.00E+04	100	2.28221
15848.93192	100	2.656125
2.00E+04	100	2.869974
25118.86432	100	3.086352
39810.71706	100	3.576235
5.00E+04	100	3.845868
63095.73445	100	4.132709
1.00E+00	300	1
1.00E+00	1000	1
2.00E+03	1000	1.323852
5.00E+03	1000	1.800955
1.00E+04	1000	2.28222
2.00E+04	1000	2.87008
5.00E+04	1000	3.845978
1.00E+00	3000	1
1.00E+00	10000	1
2.00E+03	10000	1.324034
5.00E+03	10000	1.80096
1.00E+04	10000	2.282225
2.00E+04	10000	2.870085
5.00E+04	10000	3.845991
1.00E+00	30000	1
1.00E+00	100000	1
3.00E+07	100000	23.29443
100000000	100000	31.99099
2.00E+03	100000	1.324031
5.00E+03	100000	1.800935
1.00E+04	100000	2.282159
2.00E+04	100000	2.870037
5.00E+04	100000	3.845923
